season,date,game_id,home_elo,away_elo,elo_diff,home_off_rating_5,away_off_rating_5,home_def_rating_5,away_def_rating_5,home_rest,away_rest,home_b2b,away_b2b,home_travel_km,away_travel_km,injured_starters_home,injured_starters_away,vegas_spread,home_win
2015,2015-05-04 20:44:08,339,1615.5312036106695,1619.6339485370247,-4.102744926355172,113.57483643575894,113.369942364365,111.58741132092199,109.16359913044494,1,3,0,0,102.44138301173739,2003.922159984346,2,2,-4.04275842051234,0
2019,2023-10-06 10:26:53,340,1560.876147222444,1507.5399543146061,53.33619290783781,117.65712185251365,110.86747377010106,105.12247423293182,110.8823087922276,2,2,0,0,115.40518719723298,2817.654140345628,2,0,0.26970021447129033,0
2015,2022-07-02 05:00:26,341,1270.87104914019,1483.2125930573688,-212.3415439171788,112.94037017149519,112.0556165144058,116.23580746534752,106.12197495844661,3,3,0,0,444.47134894564465,3150.335148061784,1,2,-5.369023526055771,1
2020,2017-01-08 06:33:54,342,1530.436672903026,1609.606423305718,-79.16975040269199,113.00233860538125,100.06979263817965,109.5986248568779,114.45329797706995,3,2,0,0,437.47451937926735,498.143097931789,2,1,0.7511630346915981,0
2014,2021-07-31 00:57:26,343,1507.2033573232577,1558.0395964858603,-50.836239162602624,112.60620272338522,111.047188427715,119.96059823994398,112.87642604321962,3,3,0,0,335.14460971008435,1747.9027673989683,0,2,-1.5499310792890517,0
2023,2023-10-09 02:05:08,344,1541.3890285372693,1573.1813394320889,-31.792310894819593,101.90877957100166,108.23476630403388,104.98505007422645,103.91733912947925,0,2,1,0,82.00689024073948,3125.454245116588,2,1,-3.9691386084304683,0
2014,2022-03-10 10:06:55,345,1661.6209681651208,1433.5413327741403,228.07963539098046,111.59800803047062,116.59035816807541,111.09645701804995,116.96458330100964,1,2,0,0,190.57459482578594,3970.4965345559813,0,0,8.459182214778311,1
2019,2017-08-14 06:43:10,346,1293.6761723195257,1395.4737218601526,-101.79754954062696,108.65874712772715,116.97515389192003,108.50011157780386,111.11856020172752,2,2,0,0,118.0887030795526,244.2413145457625,0,1,-4.430703779423017,1
2021,2020-08-10 10:27:48,347,1440.8896574808894,1443.2277856747298,-2.3381281938404754,106.06776010903721,114.88340117064955,107.1228873981133,112.80881198117955,3,1,0,0,335.92279092156434,1206.2712642785928,1,1,-0.4887163488588504,0
2018,2022-11-08 01:31:30,348,1559.0906322793355,1437.9178614319412,121.1727708473943,119.17009142369761,113.9772932439957,109.56604641620811,115.82280836014593,1,1,0,0,389.9655270903139,1966.4246112344665,1,2,5.740962095801546,0
2016,2023-01-31 17:58:38,349,1341.8405600546057,1578.6199268652915,-236.77936681068581,114.52103759267229,104.51326625639867,120.85283804518491,113.64121121179991,3,0,0,1,71.06686100877779,1047.178466719461,1,1,-2.081134313084593,0
2016,2017-09-01 00:29:00,350,1647.5949048053508,1597.598405029405,49.99649977594572,111.85084459527727,114.95321539998437,112.71685085039752,117.8260157923045,2,1,0,0,448.9779164535094,302.30435451908176,2,0,1.0649835615234222,1
2023,2016-12-22 20:16:48,351,1536.8356612700659,1484.48697104676,52.348690223305994,109.17598324448787,115.14698972761693,108.04145980601285,110.53352238897294,2,0,0,1,231.41295359191832,2250.2634916002976,1,0,1.4924753028506976,1
2015,2018-12-22 05:15:02,352,1584.6583985843404,1643.0919018824352,-58.43350329809482,113.4808479231437,118.22596326884366,102.85685794831298,117.1721469311352,2,1,0,0,397.50292724747413,2667.7147143507254,1,2,2.0428224922180087,1
2021,2017-03-10 19:06:37,353,1442.9056338478206,1636.846939376513,-193.9413055286925,116.95718046658757,122.59104906215099,103.39318726826157,112.6146230890366,3,3,0,0,25.818804270981154,1781.03583179283,2,0,-2.6382173212609943,0
2017,2021-10-08 02:30:13,354,1581.376368996621,1524.339891640054,57.03647735656705,107.8651707822653,103.53719663214196,109.31768427940632,114.53816712253345,2,1,0,0,180.29059350971883,1605.5367028156893,1,2,4.869352007870912,1
2014,2020-07-07 15:05:25,355,1606.8471555989038,1417.810822845696,189.03633275320772,111.97585813861696,110.05761587190894,108.8315600793067,114.01814586398952,2,2,0,0,7.390473848662593,3945.320128682043,2,0,5.353161143517031,0
2018,2019-06-04 08:42:59,356,1523.2878020137168,1657.537664943554,-134.24986292983726,116.34033249425586,108.28866681421178,110.87974646882758,118.20365162654763,1,1,0,0,359.2423657178247,2014.6083882366436,2,0,1.7336153156383016,0
2015,2022-08-24 01:58:06,357,1523.4400892698695,1493.8982648971592,29.54182437271038,102.31999435457935,112.86253594192537,100.63908099782074,115.60706186779647,1,3,0,0,39.7254851155926,3232.6639223184166,1,2,4.030945872209735,0
2022,2016-10-31 03:46:31,358,1527.0343239281726,1512.6165196430975,14.417804285075135,111.71215118797298,112.06700929109019,111.54159202476733,109.78527259845077,2,0,0,1,169.14289551322227,1291.261854344048,2,1,3.579948635661539,1
2022,2022-11-23 09:45:56,359,1413.6654735260618,1466.0394974393432,-52.37402391328146,109.8535431472623,110.82958963459927,117.13864887573554,108.79366478000077,3,3,0,0,390.8743403194033,3354.715361672962,2,1,-5.036800342447782,0
2016,2024-04-06 11:04:02,360,1485.2471319759647,1411.0209673702802,74.22616460568452,111.33085071122483,117.13802180700587,120.11420623682098,111.75122926202583,2,2,0,0,374.483239216457,3330.0588189596083,2,0,-3.0069002441326402,0
2022,2020-08-04 21:22:17,361,1484.7477467547642,1353.1360569684707,131.61168978629348,109.49185721814048,106.49292894409608,102.5277692604143,108.19949279460377,3,3,0,0,320.14481018642135,1217.2680614834885,1,0,1.414172148501966,1
2021,2022-03-06 17:37:10,362,1538.3393864353495,1563.2868323557288,-24.947445920379323,112.68812302603648,106.79439266303697,107.99303620380422,106.73903899336827,2,0,0,1,347.01031942069443,2692.2488181384806,1,0,3.3093570286098277,1
2021,2016-08-06 01:52:59,363,1599.9824246910296,1421.659894610338,178.32253008069165,121.6181361021136,106.8788736445098,107.72883069512733,101.3597376535098,1,3,0,0,325.6156625517864,2791.656911411933,0,0,6.177704086361211,1
2014,2017-01-06 13:33:27,364,1394.146391802159,1805.9531228996823,-411.8067310975232,110.38038763035725,110.19836206287006,112.72860713762825,104.25368621085644,2,3,0,0,320.6379795034152,1881.9390099861273,1,0,-18.71455675884567,0
2015,2020-03-03 02:02:09,365,1487.4990969680423,1391.392641738752,96.1064552292903,113.45855504547053,105.85704892044077,105.90113766061774,121.92703180555762,2,1,0,0,174.82732002069983,3140.3642389342667,1,1,10.512368915030184,1
2015,2016-12-30 02:46:58,366,1648.1455547658973,1374.261752501863,273.88380226403433,121.97373209204557,111.75714255600364,120.41131624363341,108.71749875185111,3,2,0,0,14.082852038427795,1366.163992548559,1,0,7.146366568300487,0
2022,2015-03-07 05:12:29,367,1425.6411771187436,1551.013871561344,-125.3726944426005,109.24992210813723,111.17254902684567,112.2176123584287,121.51730149910573,1,2,0,0,220.91292490789,2040.2329886469397,0,1,-2.6139292702912234,1
2017,2019-02-03 07:06:08,368,1417.774998270968,1652.9313478967294,-235.15634962576155,121.07337674464485,108.06742443000459,111.38426855350394,114.0157730057779,0,0,1,1,22.729825795172353,3962.5764821532034,1,2,-6.3531377293921425,1
2019,2017-04-25 20:13:28,369,1520.2306191831194,1506.4589656943222,13.771653488797256,112.02661503313554,116.36883127028098,119.9635686689139,111.75120989181947,0,2,1,0,234.4336975618209,878.9675522813975,1,0,-3.5133685169712097,0
2019,2021-01-31 12:52:54,370,1584.438519048532,1557.2242420187274,27.214277029804634,120.90948112932463,111.70249735856632,111.91976187958326,104.49697441589383,0,2,1,0,232.0394883648783,761.5743436655468,0,2,1.57680762386158,0
2024,2019-10-01 06:02:16,371,1501.142605556066,1315.645258254129,185.497347301937,115.75100562473159,117.31323682015902,114.00151703249344,112.02334447788024,2,0,0,1,89.36076863190962,740.3550121082081,1,1,6.560864562938001,1
2015,2022-11-07 17:02:36,372,1632.8960590436989,1432.2488454308234,200.64721361287548,113.53554181291211,111.02475074397783,108.24600863353976,121.46091883484115,3,1,0,0,392.130815184593,3992.8152329713726,2,1,8.728080794662755,0
2022,2015-05-29 04:53:24,373,1585.6793982566528,1392.6384270862434,193.04097117040942,111.67184659056707,111.87902555884322,105.14748967472808,119.7881837200837,2,2,0,0,352.10467095521557,807.6704510556618,0,2,15.130867427535678,1
2015,2022-05-22 19:18:19,374,1584.1820066890061,1310.495415005212,273.6865916837942,108.87979280060395,109.18608797659145,108.94819184247885,113.3711932634879,0,3,1,0,279.76977035047213,922.9090999613745,1,2,4.9272035275873725,1
2024,2021-07-15 20:08:00,375,1555.4116501324092,1511.6980234023888,43.71362673002045,112.37895774982177,111.96476729732258,122.93487919472412,106.25665817047492,1,0,0,1,462.9542900608437,2840.1890245482055,0,2,-0.8842712968428095,1
2020,2022-09-17 20:54:41,376,1732.7653100346085,1275.7172378389566,457.0480721956519,116.48680729510012,115.56115653066023,115.16510474143477,107.21417327375424,3,3,0,0,143.59355660510542,3086.087174258587,1,2,14.322899500908218,1
2016,2017-09-10 07:36:21,377,1479.4838311133956,1367.780403391255,111.70342772214053,111.93444284501665,109.94332883864851,113.37267418555525,107.7370407830377,0,3,1,0,131.01611073249674,2202.8329607714195,1,0,-2.306680920891935,0
2018,2017-02-02 12:29:51,378,1299.6477707933486,1446.2806205986583,-146.63284980530966,110.41688597469071,114.59205981267333,107.118133049074,118.3907746368135,2,3,0,0,91.71790777619448,3934.1426528369498,2,1,-6.255905777313529,0
2022,2022-02-01 07:50:28,379,1660.4254361517142,1416.8714164048924,243.55401974682172,110.74608732911113,107.9362651947713,116.55625400491923,120.1586021805438,1,0,0,1,272.21989389084996,347.8537452207262,2,1,11.552091947256201,1
2018,2020-12-08 17:11:14,380,1454.2300569043175,1539.6408502207069,-85.41079331638934,116.96238306791527,115.79525282761105,105.21153362843104,112.97946417483793,3,2,0,0,102.67859134929024,2559.1193023853743,2,1,0.3350718077323217,0
2014,2016-07-24 22:01:35,381,1510.7880444343034,1530.558019190248,-19.76997475594453,118.12580727549928,109.10047086344036,104.1647177515881,110.48459782238423,2,1,0,0,434.44778920080904,2504.583413726145,0,2,5.144220008081231,1
2017,2017-05-18 04:50:09,382,1630.9550684860526,1589.3798745935458,41.57519389250683,108.66424743115815,116.25839936614526,109.20556438559177,119.74355248330492,2,3,0,0,152.15488524190195,1420.7301916883523,0,1,2.299672747395549,1
2024,2023-01-27 08:28:53,383,1339.7740458941075,1575.2383732712678,-235.46432737716032,108.65706071276256,112.30488271216832,121.77245455980724,107.10713229567523,2,2,0,0,245.46550511803022,3617.873786295821,1,1,-12.11086546679609,0
2018,2020-03-01 04:21:38,384,1374.835278589386,1614.081278936138,-239.246000346752,113.89679459833556,119.60476866695532,121.48947116196305,112.25911663800183,3,2,0,0,264.7553824650812,2300.9504831993304,1,2,-9.570387936489704,0
2019,2023-08-18 23:22:09,385,1339.8722062881147,1499.8081599990946,-159.9359537109799,119.63766032378628,106.22966136872896,109.74381535874728,114.31482999773066,2,0,0,1,153.82327371774923,1136.093019001216,0,2,1.6395744769530705,1
2016,2021-07-31 11:38:11,386,1420.5863709974576,1530.346690081667,-109.76031908420941,117.7299515415628,104.61911613344066,108.62900490901008,107.685996964118,2,3,0,0,369.2098105348441,535.7623615628208,1,2,0.9331886264305108,1
2014,2016-10-04 08:06:09,387,1543.9636606016993,1551.151370191919,-7.187709590219811,105.74073893910044,108.91891377012216,103.7981897972011,108.82042889304347,3,1,0,0,346.03646811687827,607.051795445069,0,1,2.6048962964306366,1
2016,2016-10-07 17:04:09,388,1552.418784281277,1514.1656697391027,38.253114542174444,110.67962015004069,105.07694525982843,112.39015362760043,108.43131210406199,2,0,0,1,380.4055141106223,3609.8511358260744,0,0,1.4206731785167208,1
2023,2024-02-27 04:01:24,389,1527.6274179328555,1460.2805690082926,67.34684892456289,107.34698222655244,105.0863255278586,112.81006375994059,119.08363427994043,2,3,0,0,302.960234895497,1151.1732968859815,1,2,5.406335366993366,1
2019,2021-12-15 18:54:24,390,1358.7234116107634,1466.755746566023,-108.03233495525956,110.6624373904237,115.10775380229938,115.94778127098456,121.57183638528544,1,3,0,0,230.09114612993886,3646.620146124623,0,2,-6.162234408043077,1
2018,2020-07-17 10:43:34,391,1268.9896563367356,1418.2441601670034,-149.25450383026782,120.02204998017677,111.97910603293671,116.55353756662582,112.57396265118281,1,1,0,0,224.4585482712581,656.4480534361687,0,0,-4.305805006417278,1
2019,2021-05-05 09:44:22,392,1505.4353585390381,1542.1616829909829,-36.72632445194472,104.88699675608491,109.6015951164787,111.01289041167684,110.65890706478606,0,2,1,0,358.2672808092328,3938.9539766378266,1,0,-6.799602829182555,0
2022,2018-10-15 04:34:29,393,1452.8223966361663,1490.5984825914845,-37.776085955318194,103.90567353359904,110.06518701347284,114.78013937379792,109.00079462503352,2,2,0,0,188.517620527758,3366.726469276776,2,1,-5.83526111332863,1
2023,2017-10-18 10:12:39,394,1545.938577171661,1433.6826249363235,112.25595223533765,107.85722923283198,109.0138116783683,108.49680566076732,112.00873156725164,1,1,0,0,218.629890556093,641.669218068655,2,0,6.4919198153288615,1
2017,2022-10-11 06:10:42,395,1570.195362622127,1433.7755180675408,136.41984455458623,113.43655301287997,120.25184583909522,114.68521266680342,109.24889124281606,3,2,0,0,81.83555961101719,527.0147107020946,0,1,-0.19907580624572319,1
2023,2023-06-22 02:38:16,396,1513.8241432058683,1378.9601272217212,134.86401598414704,115.10377410320379,108.32247146178482,109.46383960907721,111.5148487882239,3,3,0,0,339.81522816069,3253.061293201763,2,1,3.573994731651582,1
2022,2023-08-01 14:39:54,397,1576.0133085375853,1597.88413412372,-21.870825586134742,114.18724217430767,105.3893305095835,114.29729257983469,114.06616411501962,3,3,0,0,38.4623746173966,496.6517701007782,1,0,1.478035415034197,1
2014,2023-03-30 20:42:50,398,1522.9211374115068,1507.8617669531789,15.059370458327976,117.87842701615509,115.98025308743163,113.89250662642682,109.97343528604816,1,2,0,0,495.2560804402409,1196.2877455640871,1,2,-0.7924038883921075,1
2023,2019-10-30 05:35:05,399,1553.0064705601467,1413.719998042673,139.2864725174736,103.18457202883036,110.9212218832609,112.34401812847533,111.05205968692951,2,1,0,0,71.86878858480783,3244.7492752137287,2,0,1.9839879778648877,1
2016,2017-10-13 10:09:30,400,1429.5326737130117,1580.854774960202,-151.32210124719018,117.94168269179468,122.19386844408943,115.97269859079677,111.07272757463848,3,3,0,0,191.48919805921315,3648.8040469236325,1,0,-4.110995125735757,0
2022,2015-07-22 08:34:17,401,1482.0388586168542,1443.9551190205627,38.08373959629148,110.43952339976855,109.36897180602932,104.14800464319657,110.4121828263693,2,3,0,0,118.89031644914067,3117.077821383011,2,2,3.4187138585979797,1
2023,2017-10-04 00:37:33,402,1519.6776096656956,1359.3499372987767,160.32767236691893,115.65747154902434,116.22992089878396,106.6754189088953,109.79276061491895,2,0,0,1,145.32906299192078,3581.5927188609066,0,0,6.181443942145758,1
2020,2019-01-16 14:42:09,403,1582.0528475417418,1602.1222289219133,-20.069381380171535,105.38287286618397,117.41098665299653,110.64970163223482,115.81098301468403,1,1,0,0,161.2266246520323,2327.5755895422226,0,0,-2.2428868810793965,0
2017,2015-07-26 05:37:35,404,1460.6258827775428,1446.2903010433888,14.335581734153948,112.02478348504535,109.39332083898998,104.78368306163338,103.14631985511778,1,2,0,0,359.16831952718945,3162.522415788131,2,2,1.1900993595041756,1
2023,2017-12-18 06:25:44,405,1552.1167255732112,1459.110090979121,93.0066345940902,113.18135385294507,108.28539616045482,109.96567742722647,119.87139929500631,2,2,0,0,88.37463657722444,1507.908048259811,0,2,8.220514482197473,1
2019,2023-10-19 17:11:19,406,1473.4161208084622,1504.1180020349177,-30.701881226455498,117.7787551874921,115.70683265465452,110.12684852461224,112.67764731601498,3,2,0,0,131.92827108966998,3183.813462184858,2,0,-0.6550066922245721,0
2022,2017-04-22 07:20:08,407,1488.2457832671869,1614.2589222790116,-126.0131390118247,104.07372688696117,114.87445958956965,118.54841893333347,115.05008787993258,0,2,1,0,50.60304513522207,2783.015448213051,1,0,-8.3189889214418,0
2021,2018-07-31 10:05:24,408,1582.9519042024074,1502.0037290866312,80.94817511577617,112.15376274267452,104.94694949644537,112.71266851145731,115.62538891574438,0,0,1,1,165.72999935703837,2384.3542419044284,2,2,5.175516864335758,1
2017,2021-01-08 02:55:30,409,1300.6939628945845,1380.088287385477,-79.39432449089259,106.57382354428928,106.3578218184764,117.1471478803194,108.45970419984714,0,0,1,1,470.620871680261,3970.74501859255,1,1,-4.260571233668915,0
2019,2023-05-17 10:23:45,410,1370.352767192524,1554.387700411218,-184.03493321869405,114.52748022104137,99.31784997525997,113.50837359404859,107.4282072191038,2,3,0,0,190.05449134166864,1985.1621945243967,1,1,-5.405630435186325,0
2016,2023-09-25 08:37:27,411,1351.781460255718,1451.5010275738275,-99.71956731810951,115.88608268228063,114.97693426989402,109.32166364383967,106.83865357673086,1,2,0,0,388.6691520232663,2553.139502768096,1,1,-2.3211681544443885,0
2014,2022-08-31 19:06:25,412,1266.6383880151695,1688.7923971529467,-422.15400913777717,118.43585121254044,110.69086403432128,112.66858403873256,110.76465985085706,1,2,0,0,230.85196900004706,2137.641610082619,0,1,-10.812816752903966,1
2021,2016-03-05 17:35:45,413,1432.1735559844824,1499.888027800211,-67.71447181572853,109.32485272845813,111.18924789512359,115.64713166966087,115.49602345775514,3,1,0,0,224.79984215601579,1189.9430903886407,2,2,-5.5964942617405935,1
2016,2015-11-02 03:47:18,414,1574.943389972774,1276.4964502101334,298.44693976264057,116.63613242844396,103.54277951149074,117.9670066322129,109.08118987389588,0,1,1,0,411.9854720017073,1455.3888276735568,1,0,6.243244385232714,0
2019,2020-10-22 07:19:09,415,1471.5115933617426,1535.7364972155674,-64.2249038538248,118.80450793738527,106.50948823455337,111.33844968532783,115.03965820089152,0,1,1,0,13.409726786887234,3919.3859182325755,1,0,-1.5888446924686854,1
2015,2021-04-01 15:14:09,416,1519.7790081941853,1694.4597792260229,-174.6807710318376,103.78376515072267,109.61020543716216,103.76244678073527,100.16039390569401,0,2,1,0,432.44324960473995,1690.0197404558862,1,2,-8.728384476745575,1
2021,2018-03-03 06:48:56,417,1608.9217496710792,1657.592028854539,-48.6702791834598,115.06172460049225,108.6383719992609,103.41098871289049,110.07216399012376,1,2,0,0,242.604225800093,2781.7438162596313,2,0,1.86468703964879,1
2015,2022-12-26 20:39:16,418,1632.768613226769,1683.0954288756566,-50.32681564888753,116.79255626890053,112.58918037758815,110.36793694941557,117.83568683805781,2,0,0,1,175.56359259202958,2354.9696019411144,1,2,9.629072494019372,1
2016,2022-02-17 13:02:02,419,1493.0862065273861,1398.0239814618537,95.0622250655324,110.70636806806282,114.91734063315907,100.31049249426013,111.14514355483533,0,1,1,0,453.41747547945045,3581.260032876152,0,1,-1.4410395045872701,1
2015,2018-05-29 14:46:40,420,1635.3585889569397,1591.215239597678,44.14334935926172,105.94613211237446,123.34806284642599,120.97552232868415,107.85428181916916,0,3,1,0,169.9296758867677,3079.2222966394183,0,0,-6.471521048669787,0
2024,2020-06-29 07:02:32,421,1509.2126658434108,1427.800546026329,81.41211981708193,116.71477878054831,111.89991484984537,114.98466615699867,108.71578388931202,0,2,1,0,488.84867754309806,506.4753427994574,2,1,-0.10926783235085821,1
2020,2020-05-25 05:07:26,422,1416.2601776172537,1522.4289399416925,-106.16876232443883,106.00245586221122,117.57701331548473,108.82166495251377,96.85988718465893,3,3,0,0,468.17824964147735,1550.679111467227,0,1,-7.6533094913041415,0
2021,2015-09-18 16:40:04,423,1440.5599647801264,1372.7047571260268,67.85520765409956,111.1082428274455,107.85013611510112,106.45176202995601,106.9409901479404,0,2,1,0,133.961606108371,2905.2714624796736,2,1,1.47100228641303,1
2018,2017-06-12 11:48:32,424,1351.9463487434984,1435.5544235117284,-83.60807476822993,111.79937971098336,103.62526842512322,117.14059547988055,117.2862068625629,2,1,0,0,170.30135991184076,813.1558704444623,1,2,0.5552797718205642,1
2023,2016-12-19 22:50:01,425,1411.1866146266348,1432.3753302636385,-21.188715637003725,115.57769025852,110.23849176644937,106.43181422174497,109.08698616551884,2,3,0,0,406.0837730085257,2113.068889927125,0,0,-0.25965533321878953,1
2014,2017-07-08 19:02:27,426,1464.1983311925571,1589.8555280142616,-125.65719682170447,108.86684220243734,104.01139141062879,106.90886618199474,109.67727818999387,0,2,1,0,97.80504113236321,1407.522383649697,2,0,-5.186458016970378,1
2018,2019-11-15 06:23:05,427,1580.3585019378602,1580.0719121669656,0.2865897708945795,108.57708155586073,112.07336583584552,108.17027029986654,100.34093906481796,2,0,0,1,365.9757820357612,446.06607321531135,2,1,0.056607919586300515,0
2014,2019-10-02 06:51:13,428,1672.0769831165983,1527.681972933082,144.3950101835162,112.49457739381556,108.09772937745667,112.57043707287163,103.84581103443719,1,1,0,0,64.57557350426163,3989.1551337867713,2,1,3.789237230119567,1
2021,2023-02-11 07:30:57,429,1361.781848462296,1364.9578581944616,-3.1760097321655394,117.03195238809874,102.22864306622708,115.10398719573699,117.95024589299877,2,2,0,0,102.802763372983,3731.585478134756,1,2,4.411897927101093,1
2024,2014-10-26 23:43:29,430,1539.2827468259918,1468.836056605028,70.44669022096377,123.43725000326573,120.68012572930088,117.96336116707832,115.0864704033078,0,1,1,0,250.2529047943339,3040.5993863716385,2,2,-0.3774478468378515,0
2022,2022-10-14 04:24:13,431,1395.9456060842465,1425.3883517057275,-29.44274562148098,104.46259400110613,109.31219143447309,117.2248564947335,105.51280484280284,2,1,0,0,372.9408634082115,963.8981739627146,0,2,3.142673580746182,0
2015,2018-03-04 02:50:07,432,1547.4697088463201,1586.9675756694492,-39.497866823129016,113.57671008893288,103.811903485279,112.0038685461737,108.8471380421339,3,3,0,0,369.71432177559115,3956.3995356399864,0,1,1.4557058376054446,1
2022,2016-03-23 19:09:45,433,1486.8913349312274,1617.8184852817185,-130.92715035049105,106.56732486882854,116.49085895253644,117.10260986878167,111.85413828500609,0,1,1,0,304.4611361233726,2597.010675270881,1,1,-6.737289189339156,1
2016,2014-11-17 08:37:12,434,1316.909417415247,1605.6385586030883,-288.7291411878414,117.09405621603372,108.35692818730358,108.6450019301182,106.01936133921622,2,1,0,0,136.05633694795293,3871.0866638957177,2,2,-7.955181653791717,0
2017,2015-12-01 17:30:56,435,1592.8296991568484,1424.4780580582978,168.35164109855054,107.30727726345384,117.45083016845331,102.89566992769016,101.979280582432,2,0,0,1,207.68893207170973,361.7998477091038,1,2,5.61770817123073,1
2020,2016-12-08 03:05:11,436,1439.499928719127,1226.0466877710521,213.45324094807484,108.62675890908838,108.33302832660975,108.64434464144746,111.20394806280282,0,1,1,0,123.10713329208018,859.1887258736496,1,0,5.437480182810125,1
2018,2018-07-01 06:40:28,437,1446.6099761626444,1323.3038101869945,123.30616597564995,109.05364570468002,109.29551154868601,107.96869742861857,114.8630428108662,2,3,0,0,138.50871252039843,2773.538163804002,2,1,0.10578131008809555,1
2016,2017-10-14 15:42:42,438,1393.024758871031,1642.1626978082209,-249.1379389371898,111.61900530640098,113.72415854738523,108.84006464100412,114.95928659864977,2,1,0,0,161.61201034928308,3647.2829023535596,0,2,-6.404645945475903,0
2019,2015-10-07 12:40:22,439,1434.5716723312444,1459.8745060680176,-25.30283373677321,113.61598798429354,114.96609690352055,107.20312635379055,116.37618692771073,1,1,0,0,299.4238555167612,867.9724086126789,1,0,-1.2647813869954523,1
2016,2018-01-15 23:18:19,440,1542.7890440694916,1424.9275381734888,117.86150589600288,114.41850696804256,115.842418686703,109.69445211210144,104.23221369110088,1,2,0,0,103.7974442755829,1404.973310575474,1,2,1.057701616312135,1
2021,2016-04-02 06:28:34,441,1481.0755659063595,1664.2660293436234,-183.19046343726382,111.97116226908608,111.55129430635336,115.1000860704679,112.28950954913469,2,3,0,0,21.284759592048786,2435.0738597326417,1,2,-8.013533885160186,0
2014,2021-05-31 07:25:44,442,1532.866200228248,1626.5159945488326,-93.64979432058453,105.3505448877971,114.64308360777292,120.57628551331285,110.65774317885439,2,3,0,0,346.2273258995814,3998.7118765936793,0,0,-7.063997967902504,1
2022,2021-04-07 15:03:58,443,1536.1921853928843,1502.4448721919787,33.74731320090564,115.63893075155094,115.7281430346171,103.37326762870488,111.56389657251404,3,1,0,0,10.903200302910143,3238.727329775704,2,1,5.827419955972585,1
2024,2015-05-12 09:06:40,444,1632.0661655528168,1470.6596908936026,161.40647465921415,111.73520668168486,113.00284569283424,105.56132686549628,110.94109183182931,0,0,1,1,485.3924089295342,3709.5385601349867,2,1,5.325596830281266,1
2022,2021-02-04 18:40:15,445,1465.7213849135621,1486.7898787186875,-21.0684938051254,117.8086739500735,111.28670943367852,108.04276870635917,108.69775909696241,3,2,0,0,175.14275512333532,2765.047631471422,2,1,-1.6592047440979494,1
2020,2023-08-08 18:52:14,446,1352.3142183154268,1522.7162798387467,-170.40206152331984,108.46130610260032,104.77352525884434,115.82870938718297,96.91104772892197,0,1,1,0,3.2906861595913273,3534.0108285332785,2,1,-12.119845814998463,1
2018,2023-12-17 06:21:27,447,1606.7222416571983,1660.0047281319607,-53.282486474762436,103.98862636324503,114.99587078389995,110.97526278513475,117.80914510285336,2,1,0,0,442.2926557072603,2126.7711228048156,1,2,-2.0872493132491137,0
2019,2015-04-20 15:51:34,448,1466.8511827902746,1542.2467424237227,-75.3955596334481,111.82986998658463,112.21086849570575,108.37945388448189,113.64995082737545,1,0,0,1,299.902266668414,671.8028127803302,0,2,-1.6151801313728873,1
2019,2023-09-20 04:08:43,449,1611.4592444577377,1572.6029033039142,38.85634115382345,118.47976344142133,109.93192073824646,115.5836650385271,104.57855106231746,0,3,1,0,408.69614742050334,2896.318193079685,0,1,-0.41684985207053604,1
2023,2018-09-18 20:41:15,450,1538.337711318247,1616.9270109070171,-78.58929958877002,112.80471068308026,118.3888318179583,116.78195133170985,114.36565826496377,2,0,0,1,217.51235781798272,2485.6047051196038,1,0,-0.051564088454366885,0
2015,2023-04-08 05:27:47,451,1486.8862469796654,1383.0323998975582,103.85384708210722,111.00165100413572,104.86083183543342,111.90620020288185,109.76347596499265,2,1,0,0,177.0909415069667,2044.3302436364631,2,2,3.2634259731607598,1
2020,2016-09-25 05:02:12,452,1534.8775894046296,1575.4861892474044,-40.608599842774765,107.64826491171283,120.22018157682443,107.91890386689728,109.90513841791135,2,1,0,0,327.5947215239651,1244.9654789675378,1,1,-2.683126604544821,1
2020,2021-06-25 19:08:26,453,1695.10125601263,1470.5431245338389,224.5581314787912,120.78883233340412,111.88863360682767,113.35139783617696,108.15792699255483,1,0,0,1,203.00043744556422,3179.9714463309588,2,2,7.920168145612192,1
2016,2022-07-28 16:39:45,454,1707.6980529053753,1248.3904804227234,459.30757248265195,106.85198702557611,113.5875908925145,110.83365895773717,114.68465236326132,1,3,0,0,278.1042990104607,3317.5583093826526,0,2,12.143049379643063,1
2018,2017-05-07 01:23:42,455,1506.9381135132778,1287.1830458014188,219.75506771185906,108.3730287118588,110.02477942734865,110.7949337810727,108.000882142419,2,2,0,0,138.91143905737198,1583.905384253374,0,0,6.0826436963720125,0
2019,2021-12-08 11:34:11,456,1516.0190593317075,1398.1882388481315,117.83082048357596,114.85017098042012,103.66463543738335,109.43799890699081,106.515826569547,0,2,1,0,166.32270336538753,3725.512926459325,1,1,2.060986261402779,0
2014,2016-06-26 05:47:50,457,1607.6240157466386,1553.1223228592582,54.501692887380386,102.71989655056605,111.30195050767111,116.62491623661045,117.65872405302997,3,0,0,1,41.095381610860684,1605.0184386007186,1,0,0.2086006535043503,0
2019,2021-08-31 06:30:32,458,1415.4338967232652,1511.3799565340296,-95.94605981076438,118.3729533269067,113.67372453446396,113.24940113163397,111.10559295116637,2,0,0,1,390.6859933591827,608.7374802885734,2,1,-4.405880435786747,0
